RegionIndex PupilX PupilY Glint1X Glint1Y Glint2X Glint2Y CorneaX CorneaY CorneaZ
12 916.541786 683.563539 911.442835 697.093931 927.956467 691.509680 -14.280214 23.710211 457.614410
12 916.596269 683.615907 911.442835 697.093931 928.000949 691.544603 -14.278764 23.711548 457.601464
12 916.499363 683.807212 911.368205 697.264368 927.956415 691.652639 -14.312918 23.740660 457.613660
12 916.479980 683.816262 911.393069 697.236591 928.000915 691.639909 -14.310930 23.740106 457.580999
12 916.441214 683.834363 911.442797 697.181036 928.089914 691.614450 -14.299791 23.732528 457.615601
12 916.557062 683.911500 911.442779 697.224489 928.110425 691.619648 -14.304898 23.743722 457.550346
12 916.639212 683.925985 911.517318 697.264305 928.039734 691.747916 -14.273891 23.755997 457.576400
12 916.549944 683.946039 911.474640 697.370852 928.289862 691.831321 -14.288479 23.771216 457.565310
12 916.702126 683.999639 911.624557 697.594459 928.385132 692.081568 -14.258277 23.795716 457.525127
12 916.738884 684.071727 911.580033 697.675322 928.401408 692.138606 -14.272299 23.803978 457.554935
12 917.215866 684.446351 912.062773 697.936790 928.494953 692.400553 -14.190863 23.836760 457.579062
12 917.212779 684.494871 912.120682 697.939168 928.571912 692.466534 -14.183301 23.842052 457.629846
12 917.202395 684.459310 912.120682 697.939168 928.533832 692.433886 -14.183075 23.842266 457.679759
12 917.181299 684.387068 912.120682 697.939168 928.456474 692.367563 -14.189833 23.843296 457.714230
12 917.208913 684.399171 912.120682 697.939168 928.571912 692.466534 -14.187081 23.845675 457.681540
12 917.223560 684.390823 912.148433 697.947533 928.571912 692.466534 -14.178701 23.843157 457.661506
12 917.252852 684.374128 912.203934 697.964264 928.571912 692.466534 -14.167104 23.840204 457.680795
12 917.272415 684.404897 912.176472 697.955985 928.571912 692.466534 -14.172081 23.840592 457.715046
12 917.439232 684.492283 912.312707 697.985944 928.604885 692.505032 -14.156401 23.843923 457.604779
12 917.309370 684.426061 912.312707 697.985944 928.670833 692.582029 -14.158171 23.847863 457.593996
12 917.528684 684.513171 912.365319 698.050300 928.670833 692.582029 -14.147948 23.847883 457.571754
12 917.518118 684.509295 912.366440 698.008206 928.682781 692.554120 -14.148084 23.845398 457.569624
12 917.497067 684.501571 912.368675 697.924346 928.706585 692.498522 -14.145464 23.839440 457.604814
12 917.518419 684.492153 912.386279 697.944864 928.738633 692.513494 -14.141488 23.839964 457.612711
12 917.561121 684.473317 912.421488 697.985899 928.802730 692.543439 -14.144392 23.843864 457.607537
12 917.545441 684.655116 912.443158 698.094722 929.110724 692.543331 -14.154876 23.855244 457.578488
12 917.557704 684.596363 912.435916 698.058353 929.110724 692.543331 -14.159138 23.856031 457.588325
12 917.582133 684.479316 912.421488 697.985899 929.110724 692.543331 -14.150840 23.849157 457.565381
12 917.608798 684.509470 912.441367 697.998746 929.110724 692.543331 -14.141420 23.846311 457.542850
12 917.706791 684.545039 912.573703 697.985835 929.242593 692.581828 -14.132334 23.851496 457.517980
12 917.813617 684.664225 912.726007 698.007598 929.341596 692.466264 -14.097321 23.848509 457.494551
12 917.945287 684.713328 912.810162 698.027787 929.457028 692.581753 -14.086138 23.863376 457.523684
12 917.934632 684.693508 912.825711 698.050156 929.457028 692.581753 -14.085685 23.864073 457.523193
12 917.913488 684.654177 912.856568 698.094548 929.457028 692.581753 -14.086270 23.859636 457.491675
12 918.082263 684.642547 912.927738 698.102996 929.457028 692.581753 -14.070095 23.865791 457.490463
12 918.080888 684.684647 913.030498 698.094476 929.457028 692.581753 -14.045755 23.856533 457.430887
12 918.003626 684.711504 912.989038 698.162776 929.457028 692.581753 -14.043061 23.858435 457.493788
12 917.988025 684.687518 913.034515 698.139996 929.495532 692.543230 -14.029897 23.853433 457.490211
12 918.030876 684.629106 913.030498 698.094476 929.671462 692.581678 -14.053598 23.864060 457.512829
12 918.118946 684.599843 913.076904 698.161237 929.671462 692.581678 -14.038540 23.862290 457.478780
12 918.174049 684.618793 913.076904 698.161237 929.671462 692.581678 -14.035501 23.861207 457.471392
12 918.328764 684.655523 913.291593 698.094367 929.671462 692.581678 -13.997529 23.858290 457.573240
12 918.334170 684.649715 913.291593 698.094367 929.671462 692.581678 -14.003688 23.855912 457.608545
12 918.368679 684.660442 913.291593 698.094367 929.671462 692.581678 -14.006769 23.854723 457.626200
12 918.437427 684.681811 913.291593 698.094367 929.671462 692.581678 -14.011136 23.862429 457.605828
12 918.483122 684.774792 913.366030 698.138790 929.803331 692.620175 -13.996172 23.858188 457.577581
12 918.496661 684.694202 913.443907 698.094303 929.803331 692.620175 -13.989538 23.859039 457.540161
12 918.516855 684.709183 913.417880 698.109171 929.906263 692.620140 -14.001889 23.865318 457.539698
12 918.411224 684.643280 913.366030 698.138790 930.111324 692.620068 -14.019033 23.869273 457.575268
12 918.522331 684.662257 913.392124 698.123884 930.111333 692.594239 -14.016645 23.868298 457.570913
12 918.570884 684.764249 913.443907 698.094303 930.243219 692.581479 -14.003872 23.863083 457.534051
12 918.531904 684.728071 913.443907 698.094303 930.243219 692.581479 -14.010011 23.863055 457.527811
12 918.454548 684.656277 913.443907 698.094303 930.243219 692.581479 -14.010332 23.866413 457.530895
12 918.528974 684.690343 913.443907 698.094303 930.243219 692.581479 -13.989586 23.862576 457.610375
12 918.579109 684.713291 913.443907 698.094303 930.243219 692.581479 -13.989586 23.862576 457.610375
12 918.572015 684.685364 913.443907 698.094303 930.243219 692.581479 -14.000299 23.860058 457.574299
12 918.510528 684.543337 913.443907 698.094303 930.243219 692.581479 -14.000299 23.860058 457.574299
12 918.469275 684.610323 913.443907 698.094303 930.243219 692.581479 -14.000299 23.860058 457.574299
12 918.391606 684.656601 913.443907 698.094303 930.243219 692.581479 -13.992318 23.854899 457.553246
12 918.547714 684.646132 913.443907 698.094303 930.243219 692.581479 -13.991423 23.862586 457.614385
12 918.505682 684.655190 913.417948 698.109132 930.243219 692.581479 -13.994663 23.864288 457.622655
12 918.421620 684.673308 913.366030 698.138790 930.243219 692.581479 -14.005820 23.867717 457.649401
12 918.598300 684.769644 913.443907 698.094303 930.243219 692.581479 -14.006324 23.867998 457.650700
12 918.598546 684.648816 913.521783 698.049817 930.243219 692.581479 -13.991040 23.861282 457.612625
12 918.669574 684.659328 913.495757 698.064685 930.243219 692.581479 -13.993257 23.861193 457.617392
12 918.659000 684.612355 913.574450 697.985417 930.243219 692.581479 -13.986482 23.860168 457.601900
12 918.446829 684.956299 913.443818 698.302957 930.048249 692.718100 -14.002590 23.895774 457.662840
12 918.487189 684.954982 913.400333 698.269701 930.101312 692.728160 -14.015242 23.900045 457.657167
12 918.544057 684.974196 913.369279 698.264741 929.957228 692.898700 -14.019885 23.912102 457.664380
12 918.446830 684.952294 913.369279 698.264741 929.957222 692.915354 -14.019858 23.912736 457.663778
12 918.483568 684.990247 913.418874 698.290168 929.836187 692.905271 -14.006730 23.909217 457.656863
12 918.502045 685.009334 913.443818 698.302957 929.775314 692.900200 -14.000128 23.907447 457.653385
12 918.508434 685.049174 913.352774 698.481211 929.775314 692.900200 -14.023605 23.941166 457.667479
12 918.455744 685.121307 913.306367 698.591038 929.785274 693.143185 -14.022176 23.962418 457.697676
12 918.219796 685.129030 913.243607 698.556124 929.775184 693.264210 -14.028835 23.964798 457.708613
12 918.435092 685.292561 913.284406 698.754272 929.775184 693.264210 -14.029929 23.972597 457.658901
12 918.299948 685.340702 913.223503 698.828180 929.684591 693.305038 -14.030356 23.973334 457.675569
12 918.208910 685.373131 913.182477 698.877966 929.623564 693.332541 -14.032293 23.976785 457.692488
12 918.213450 685.389130 913.186093 698.882247 929.606527 693.377230 -14.028906 23.978050 457.686660
12 918.222601 685.421378 913.193380 698.890877 929.572184 693.467311 -14.035550 23.985975 457.708077
12 918.179305 685.331532 913.092348 698.946287 929.572184 693.467311 -14.046125 23.987539 457.732226
12 918.048995 685.395715 912.943164 698.956061 929.572184 693.467311 -14.069079 23.993862 457.786725
12 918.071450 685.371304 912.943164 698.956061 929.534104 693.434663 -14.066516 23.991216 457.788633
12 918.020739 685.352548 912.878156 698.937510 929.456746 693.368340 -14.092852 24.000787 457.736276
12 917.875677 685.398984 912.780262 698.909573 929.456746 693.368340 -14.104746 24.000955 457.762302
12 917.905516 685.402506 912.762223 698.942311 929.418644 693.401014 -14.104764 24.002581 457.768970
12 917.801651 685.598225 912.725578 699.008817 929.341238 693.467392 -14.115436 24.005458 457.750188
12 917.858071 685.557260 912.686895 698.978530 929.341238 693.467392 -14.125875 24.004784 457.744748
12 917.639930 685.629319 912.573273 698.987055 929.110364 693.544461 -14.127347 24.008467 457.693215
12 917.675423 685.622632 912.555717 699.008522 929.154321 693.557293 -14.141202 24.016320 457.670590
12 917.598592 685.656564 912.442727 699.095943 929.110364 693.544461 -14.167523 24.019873 457.682454
12 917.604433 685.685568 912.442727 699.095943 929.058893 693.557360 -14.167375 24.018680 457.676245
12 917.616070 685.743350 912.442727 699.095943 928.956353 693.583059 -14.155403 24.014631 457.665736
12 917.448094 685.646910 912.312276 698.987165 928.670471 693.583160 -14.169476 24.014293 457.751797
12 917.466266 685.647330 912.306799 699.014428 928.670471 693.583160 -14.167141 24.014864 457.747119
12 917.407223 685.684696 912.265478 699.127894 928.670471 693.583160 -14.169001 24.015684 457.751750
12 917.293361 685.720948 912.240447 699.159906 928.670471 693.583160 -14.179751 24.018413 457.738631
12 917.301536 685.680798 912.230024 699.131134 928.670471 693.583160 -14.184669 24.018028 457.729909
12 917.317824 685.600810 912.209261 699.073814 928.670471 693.583160 -14.184834 24.013601 457.727128
12 917.241867 685.613552 912.192538 699.096048 928.571550 693.467663 -14.179696 24.013454 457.734466
12 917.255390 685.659178 912.153700 699.118268 928.571523 693.544484 -14.184291 24.021039 457.741515
12 917.127647 685.725416 912.075721 699.162880 928.571467 693.698726 -14.209965 24.030173 457.736219
12 916.515616 686.193888 911.437454 699.475122 927.955577 693.963972 -14.279674 24.095159 457.896409
12 916.533865 686.183234 911.420034 699.596991 927.955460 694.284212 -14.284643 24.118330 457.856877
12 916.515913 686.218159 911.420034 699.596991 927.955460 694.284212 -14.285146 24.119764 457.846949
12 916.480288 686.287467 911.420034 699.596991 927.955460 694.284212 -14.304769 24.127016 457.794480
12 916.453466 686.296287 911.431110 699.671579 927.773550 694.266056 -14.287396 24.130031 457.838280
12 919.901321 684.343813 914.945190 697.682887 931.458447 692.080502 -13.792064 23.832003 458.068543
12 919.692434 684.476329 914.694919 697.889038 931.458348 692.366521 -13.834720 23.854876 458.102181
12 919.675351 684.520367 914.739404 697.887422 931.445555 692.322624 -13.820211 23.848527 458.071118
12 919.597962 684.502592 914.633801 697.826788 931.291557 692.330838 -13.846425 23.854706 458.093237
12 919.638279 684.529305 914.694919 697.889038 931.458348 692.366521 -13.846327 23.862429 458.027330
12 921.464030 684.635250 916.315664 697.984292 932.868283 692.444030 -13.546473 23.836616 457.602437
12 921.354569 684.606760 916.279366 697.915224 932.882311 692.388062 -13.558256 23.830278 457.574712
12 921.335170 684.571964 916.281924 697.860757 932.852395 692.285392 -13.559142 23.822044 457.558092
12 921.233808 684.291772 916.208038 697.616393 932.792563 692.080050 -13.570120 23.796568 457.562336
12 921.338472 683.759977 916.315988 697.200751 932.709327 691.746307 -13.529131 23.722642 457.535943
12 921.253698 683.813164 916.315988 697.200751 932.673662 691.579534 -13.552584 23.721445 457.603255
12 921.326870 683.919635 916.297846 697.235282 932.920942 691.711566 -13.563097 23.738308 457.460874
12 921.460359 684.007592 916.368543 697.403372 932.777516 691.898053 -13.532140 23.766332 457.585207
12 921.404741 684.026467 916.346394 697.440266 932.782505 691.958401 -13.528651 23.770410 457.602520
12 921.292630 684.064513 916.301748 697.514633 932.792563 692.080050 -13.553356 23.781442 457.601582
12 921.268176 684.068116 916.328136 697.504337 932.848019 692.080031 -13.557742 23.781479 457.573606
12 921.248449 684.089267 916.322525 697.662097 932.904054 692.080012 -13.553337 23.790522 457.559481
12 921.341759 684.071702 916.378053 697.638050 932.792563 692.080050 -13.530770 23.791291 457.562239
12 921.303009 684.138987 916.279500 697.592535 932.959364 692.079994 -13.575810 23.807983 457.594896
12 921.310752 684.170767 916.283270 697.672180 932.959335 692.163386 -13.582008 23.817726 457.595421
12 921.318496 684.202548 916.287040 697.751824 932.959306 692.246779 -13.579226 23.820073 457.571170
12 921.319810 684.237269 916.314013 697.761706 932.898985 692.251845 -13.570270 23.814927 457.544679
12 921.322459 684.307257 916.368386 697.781627 932.777391 692.262057 -13.538200 23.813756 457.597486
12 921.337206 684.206646 916.368386 697.781627 932.959306 692.246779 -13.557337 23.824864 457.537591
12 921.323649 684.219215 916.368386 697.781627 932.989387 692.249285 -13.556646 23.825571 457.530562
12 921.296322 684.244551 916.368386 697.781627 933.050022 692.254337 -13.538019 23.816932 457.607359
12 921.427869 684.464784 916.315664 697.984292 933.113198 692.541957 -13.567659 23.852906 457.639805
12 921.406968 684.432658 916.315664 697.984292 933.113198 692.541957 -13.567567 23.854886 457.657175
12 921.365164 684.368405 916.315664 697.984292 933.113198 692.541957 -13.567844 23.848933 457.604934
12 921.428735 684.558482 916.446114 698.093070 933.113198 692.541957 -13.542530 23.847106 457.548360
12 921.452352 684.567360 916.457735 698.069831 933.062004 692.531023 -13.538787 23.844528 457.549003
12 921.499771 684.585185 916.481068 698.023172 932.959216 692.509072 -13.536357 23.850053 457.617625
12 921.435215 684.469035 916.394154 698.063417 932.959208 692.532836 -13.538927 23.848429 457.620661
12 921.580036 684.551220 916.446114 698.093070 933.245065 692.580455 -13.552169 23.861586 457.579226
12 921.583535 684.619183 916.446114 698.093070 933.016207 692.523304 -13.547779 23.856700 457.558170
12 921.584407 684.636108 916.446114 698.093070 932.959216 692.509072 -13.537849 23.849451 457.620455
12 921.372198 684.561406 916.446114 698.093070 933.113198 692.541957 -13.550553 23.858893 457.545735
12 921.424424 684.581408 916.446114 698.093070 933.113198 692.541957 -13.559769 23.863694 457.569272
12 921.404493 684.629266 916.446114 698.093070 933.113198 692.541957 -13.538560 23.854687 457.593692
12 921.446022 684.623445 916.446114 698.093070 933.113172 692.619043 -13.534745 23.858740 457.560028
12 921.399722 684.667455 916.446114 698.093070 933.010250 692.593315 -13.529963 23.856747 457.558000
12 921.237648 684.667772 916.301079 698.129501 932.673318 692.580648 -13.557505 23.864654 457.602881
12 921.321943 684.620887 916.315574 698.201955 932.673318 692.580648 -13.544869 23.862459 457.573726
12 921.250442 684.767167 916.315574 698.201955 932.673318 692.580648 -13.551472 23.865438 457.590265
12 921.253228 684.811880 916.291663 698.186980 932.673318 692.580648 -13.559406 23.867440 457.609013
12 921.176301 684.747773 916.206786 698.223725 932.673318 692.580648 -13.574314 23.871860 457.644709
12 921.167511 684.795861 916.243048 698.216468 932.673318 692.580648 -13.568895 23.870710 457.632060
12 921.071062 684.670230 916.108591 698.279432 932.673318 692.580648 -13.592440 23.884605 457.583222
12 921.144645 684.843987 916.195847 698.297919 932.574317 692.696211 -13.566789 23.875324 457.543589
12 921.027874 684.830214 916.036659 698.229802 932.458812 692.795260 -13.597959 23.896850 457.522926
12 921.039110 684.755231 915.945692 698.232942 932.574317 692.696211 -13.623176 23.901056 457.564333
12 920.962896 684.927641 916.036659 698.229802 932.574317 692.696211 -13.604827 23.900309 457.523754
12 920.963502 684.932576 916.036659 698.229802 932.574317 692.696211 -13.604505 23.902068 457.524303
12 920.964692 684.942256 916.036659 698.229802 932.574317 692.696211 -13.606016 23.902733 457.528074
12 921.418568 684.990942 916.256965 698.360170 932.574317 692.696211 -13.563555 23.906624 457.639192
12 921.528446 684.972683 916.368128 698.404578 932.777171 692.899169 -13.576379 23.937155 457.656979
12 921.531094 685.008993 916.368128 698.404578 932.777171 692.899169 -13.574492 23.938773 457.663917
12 921.536411 685.081896 916.368128 698.404578 932.777171 692.899169 -13.565367 23.931810 457.609317
12 921.436311 685.185038 916.282989 698.460790 932.690160 692.817672 -13.589028 23.934955 457.685076
12 921.262683 685.218140 916.293595 698.593738 932.792217 693.081168 -13.579913 23.948773 457.537843
12 921.231777 685.179910 916.263973 698.593750 932.497290 692.927295 -13.566490 23.937268 457.634874
12 921.227120 685.233869 916.254192 698.612276 932.529915 693.008943 -13.563788 23.940765 457.653960
12 921.217808 685.341787 916.234629 698.649329 932.595165 693.172237 -13.574381 23.955903 457.625340
12 921.224096 685.304300 916.215073 698.685616 932.601171 693.203842 -13.580884 23.962233 457.621130
12 921.236773 685.228735 916.175654 698.758760 932.613276 693.267550 -13.578993 23.965090 457.612863
12 921.247739 685.309142 916.195600 698.889636 932.574050 693.466275 -13.566008 23.966630 457.641247
12 921.228047 685.253990 916.224753 698.814934 932.458614 693.367303 -13.564847 23.966397 457.607144
12 921.278908 685.448078 916.108339 698.884866 932.574050 693.466275 -13.592221 23.983232 457.592967
12 921.282686 685.397920 916.113322 698.902773 932.574050 693.466275 -13.588086 23.982036 457.583093
12 921.077595 685.398699 915.945390 698.954818 932.574050 693.466275 -13.622274 23.993324 457.657115
12 921.147256 685.358130 916.123327 698.938726 932.574050 693.466275 -13.599848 23.994425 457.617575
12 921.135973 685.375897 916.108851 698.941915 932.574050 693.466275 -13.608882 23.998190 457.639970
12 921.079472 685.464868 916.036356 698.957884 932.574050 693.466275 -13.613564 23.997882 457.649971
12 921.144922 685.444623 916.036356 698.957884 932.574050 693.466275 -13.618756 24.002372 457.626247
12 921.123902 685.427790 916.049491 698.974356 932.574050 693.466275 -13.618817 24.004643 457.608796
12 921.081699 685.393992 916.075864 699.007429 932.574050 693.466275 -13.613706 24.004680 457.597667
12 921.192318 685.537705 916.078858 699.027652 932.574050 693.466275 -13.602209 24.003291 457.638595
12 921.156917 685.499912 916.049092 699.027664 932.574050 693.466275 -13.602542 24.003629 457.673072
12 921.086391 685.424623 915.989793 699.027688 932.574050 693.466275 -13.609291 24.006652 457.689955
12 921.084196 685.509221 916.065395 699.055019 932.574050 693.466275 -13.615782 24.006910 457.603783
12 921.082736 685.565474 916.115666 699.073192 932.574050 693.466275 -13.606523 24.011283 457.614437
12 921.110166 685.544721 916.103364 699.057973 932.574050 693.466275 -13.609165 24.014256 457.636196
12 921.164813 685.503378 916.078858 699.027652 932.574050 693.466275 -13.614791 24.002708 457.656080
12 921.138578 685.552039 916.162873 699.137952 932.574050 693.466275 -13.586948 24.009165 457.655802
12 921.270569 685.538076 916.162873 699.137952 932.574050 693.466275 -13.581187 24.012233 457.673256
12 921.266866 685.538512 916.147137 699.116365 932.574050 693.466275 -13.584235 24.012143 457.679847
12 921.259461 685.539382 916.115666 699.073192 932.574050 693.466275 -13.593645 24.015030 457.702443
12 921.234020 685.537568 916.115666 699.073192 932.574050 693.466275 -13.595302 24.016563 457.707150
12 921.157497 685.532111 916.115666 699.073192 932.574050 693.466275 -13.601181 24.019184 457.721849
12 921.244332 685.590342 916.162873 699.137952 932.573970 693.697336 -13.593605 24.029114 457.698573
12 921.249397 685.604922 916.162891 699.094432 932.573997 693.620316 -13.595645 24.025444 457.705016
12 921.259526 685.634083 916.162928 699.007393 932.574050 693.466275 -13.590526 24.011564 457.693167
12 921.320179 685.597622 916.256688 699.027579 932.574050 693.466275 -13.572280 24.008092 457.650865
12 921.258804 685.499912 916.179541 699.115734 932.639569 693.542773 -13.594437 24.023529 457.692849
12 921.237604 685.653812 916.212237 699.072152 932.574050 693.466275 -13.598445 24.017351 457.760292
12 921.289258 685.598734 916.212237 699.072152 932.574050 693.466275 -13.604154 24.024304 457.731980
12 921.429010 685.509110 916.293387 699.094346 932.672971 693.581772 -13.568734 24.017616 457.711120
12 921.331116 685.517633 916.293387 699.094346 932.672971 693.581772 -13.579887 24.015668 457.692352
12 921.349000 685.589903 916.212237 699.072152 932.672971 693.581772 -13.591311 24.018877 457.771017
12 921.356160 685.581536 916.239357 699.079569 932.672971 693.581772 -13.583850 24.018120 457.779910
12 921.370424 685.564869 916.293387 699.094346 932.672971 693.581772 -13.573336 24.016234 457.755611
12 921.349073 685.554330 916.260339 699.094359 932.672971 693.581772 -13.579774 24.017722 457.770727
12 921.307194 685.533658 916.195515 699.094386 932.672971 693.581772 -13.583572 24.016002 457.777798
12 921.329801 685.556074 916.243423 699.158244 932.672971 693.581772 -13.580175 24.019300 457.772726
12 921.330677 685.524189 916.260035 699.137000 932.672971 693.581772 -13.579866 24.019313 457.772060
12 921.490798 685.576037 916.367859 699.049861 932.804865 693.543184 -13.562671 24.011780 457.705698
12 921.478128 685.562431 916.367859 699.049861 932.761130 693.555979 -13.561386 24.011601 457.710542
12 921.452588 685.535007 916.367859 699.049861 932.672971 693.581772 -13.563988 24.011163 457.731592
12 921.372006 685.615922 916.367859 699.049861 932.672971 693.581772 -13.548719 24.004897 457.763727
12 921.600259 685.485276 916.445698 699.094284 932.804865 693.543184 -13.547546 24.009921 457.671351
12 921.512719 685.558510 916.367859 699.049861 932.672971 693.581772 -13.563898 24.012444 457.732305
12 921.514956 685.557975 916.367859 699.049861 932.720679 693.581756 -13.567818 24.013772 457.732492
12 921.521653 685.556373 916.367859 699.049861 932.863430 693.581707 -13.564303 24.014140 457.697199
12 921.526128 685.555302 916.367859 699.049861 932.958846 693.581675 -13.575023 24.020759 457.706679
12 921.569259 685.547678 916.445698 699.094284 932.958846 693.581675 -13.551938 24.013733 457.651278
12 921.606510 685.744173 916.445698 699.094284 932.958846 693.581675 -13.558610 24.036943 457.752654
12 921.547818 685.888749 916.445611 699.302938 933.112827 693.620166 -13.554805 24.048177 457.710740
12 921.531664 685.894242 916.445622 699.276838 933.009896 693.620201 -13.552774 24.046848 457.707928
12 921.499481 685.905184 916.445643 699.224843 932.804838 693.620271 -13.555288 24.046929 457.753527
12 921.438252 685.874674 916.367711 699.405795 932.776824 693.900297 -13.563533 24.093794 457.837160
12 921.525235 686.073554 916.367646 699.561585 932.958673 694.082241 -13.569517 24.115770 457.749514
12 921.334590 686.129784 916.354504 699.640487 932.791870 694.082298 -13.565265 24.117606 457.774112
12 921.378470 686.158230 916.358910 699.688966 932.791870 694.082298 -13.563398 24.119639 457.771482
12 921.464543 686.214027 916.367553 699.784058 932.791870 694.082298 -13.557217 24.122358 457.759918
12 921.358495 686.157405 916.270927 699.676465 932.776698 694.264309 -13.590549 24.127305 457.770539
12 921.393293 686.222462 916.256353 699.828558 932.776698 694.264309 -13.572831 24.137384 457.796775
12 921.413756 686.214433 916.245708 699.824434 932.709208 694.331833 -13.573254 24.140294 457.808915
12 921.258337 686.404306 916.195182 699.890859 932.573702 694.467409 -13.571462 24.145019 457.826728
12 921.279832 686.396310 916.171154 699.907180 932.573702 694.467409 -13.574867 24.145067 457.834199
12 921.164068 686.425663 916.035937 699.959108 932.573702 694.467409 -13.610101 24.157847 457.920221
12 921.281323 686.482982 916.122909 699.939949 932.573702 694.467409 -13.589475 24.155062 457.803264
12 921.208584 686.459283 916.035937 699.959108 932.458190 694.582980 -13.603016 24.163436 457.854437
12 921.193816 686.466591 916.050033 699.974872 932.496493 694.544658 -13.601502 24.163049 457.845665
12 921.164047 686.481323 916.078448 700.006649 932.573702 694.467409 -13.603722 24.165982 457.842132
12 920.996813 686.544753 915.989373 700.028913 932.573702 694.467409 -13.618571 24.165381 457.796962
12 920.974603 686.533849 915.854003 699.959183 932.458190 694.582980 -13.651082 24.177991 457.892547
12 920.985793 686.522075 915.854654 699.985359 932.458190 694.582980 -13.655792 24.182122 457.905765
12 921.008350 686.498341 915.855966 700.038123 932.458190 694.582980 -13.655905 24.186151 457.863153
12 920.789415 686.709406 915.774578 700.117009 932.458190 694.582980 -13.660331 24.191904 457.876903
12 920.818317 686.667684 915.774578 700.117009 932.458190 694.582980 -13.663624 24.193395 457.885150
12 920.876119 686.584239 915.774578 700.117009 932.458190 694.582980 -13.667438 24.195359 457.894870
12 920.950300 686.764606 915.899350 700.164016 932.458190 694.582980 -13.647405 24.193772 457.937486
12 920.965616 686.749684 916.035822 700.232244 932.573621 694.698472 -13.623249 24.211144 457.946649
12 921.084941 686.741310 916.005420 700.233293 932.573621 694.698472 -13.629176 24.212558 457.960595
12 921.201757 686.785736 916.035822 700.232244 932.573621 694.698472 -13.629098 24.218115 457.964374
12 921.200219 686.796148 916.035822 700.232244 932.573621 694.698472 -13.632011 24.221587 457.973201
12 921.197142 686.816972 916.035822 700.232244 932.573621 694.698472 -13.626124 24.216955 458.010584
12 921.191493 686.810517 916.078137 700.215696 932.573621 694.698472 -13.614918 24.212112 458.009438
12 921.180239 686.797657 916.162436 700.182731 932.573621 694.698472 -13.583428 24.207896 458.023447
12 921.175851 686.757616 916.035822 700.232244 932.573621 694.698472 -13.620662 24.218195 458.048425
12 921.189342 686.757361 916.050299 700.228021 932.573621 694.698472 -13.624067 24.218749 458.024548
12 921.216325 686.756851 916.079253 700.219577 932.573621 694.698472 -13.595949 24.208853 458.051477
12 921.256905 686.756084 916.122797 700.206877 932.573621 694.698472 -13.599394 24.212820 458.061824
12 921.269814 686.754378 916.314739 700.204395 932.573621 694.698472 -13.558883 24.205349 457.968023
12 921.240087 686.772108 916.314739 700.204395 932.573621 694.698472 -13.555209 24.200482 458.036878
12 921.286819 686.765398 916.314739 700.204395 932.573621 694.698472 -13.553336 24.198000 458.071988
12 921.378486 686.752236 916.314739 700.204395 932.573621 694.698472 -13.593182 24.207212 458.063935
12 921.323749 686.755259 916.314739 700.204395 932.672623 694.582907 -13.569909 24.204899 458.090102
12 921.619153 686.724618 916.480176 700.165379 933.244374 694.582712 -13.581040 24.211012 458.117241
12 921.692149 686.712976 916.519213 700.142129 933.244374 694.582712 -13.573411 24.208386 458.098707
12 921.677191 686.724597 916.647501 700.159304 933.244374 694.582712 -13.551570 24.206261 458.137053
12 921.884848 686.665758 916.812176 700.028576 933.343375 694.467148 -13.517416 24.188581 458.200752
12 921.995005 686.595825 916.827564 700.050714 933.381651 694.505444 -13.515481 24.190746 458.188278
12 921.985242 686.589740 916.858582 700.095339 933.458806 694.582640 -13.505298 24.189866 458.145672
12 921.990094 686.458597 916.900141 700.027038 933.574317 694.467069 -13.507949 24.193065 458.209950
12 922.032098 686.466051 916.915249 700.003361 933.574317 694.467069 -13.507624 24.193186 458.209325
12 922.116768 686.481075 916.945704 699.955632 933.574317 694.467069 -13.506629 24.189874 458.204793
12 922.141567 686.527316 917.036669 699.958699 933.574317 694.467069 -13.469636 24.182272 458.208300
12 922.226256 686.435086 917.195913 699.890451 933.574317 694.467069 -13.448159 24.168664 458.209257
12 922.353467 686.357857 917.195913 699.890451 933.574317 694.467069 -13.472358 24.181814 458.271532
12 922.254608 686.344879 917.123640 699.939540 933.574317 694.467069 -13.491289 24.186548 458.316297
12 922.355986 686.371691 917.216250 699.869738 933.591398 694.422263 -13.459733 24.177286 458.323304
12 922.287105 686.408335 917.257084 699.828150 933.625694 694.332299 -13.432458 24.161284 458.387105
12 922.363689 686.315008 917.257084 699.828150 933.574317 694.467069 -13.452258 24.170253 458.366815
12 922.389372 686.315997 917.267008 699.803446 933.574317 694.467069 -13.450358 24.169450 458.362086
12 922.440938 686.317983 917.286936 699.753847 933.574317 694.467069 -13.443277 24.162548 458.341686
12 922.322548 686.231392 917.347906 699.776185 933.777311 694.263971 -13.422096 24.161165 458.396666
12 922.443695 686.168622 917.286936 699.753847 933.777311 694.263971 -13.436999 24.164327 458.431526
12 922.354195 686.283678 917.271657 699.676058 933.625694 694.332299 -13.436647 24.165553 458.457254
12 922.329269 686.310115 917.368283 699.783650 933.777311 694.263971 -13.426735 24.160274 458.367557
12 922.336125 686.310046 917.371504 699.758453 933.754486 694.314701 -13.427513 24.158482 458.350106
12 922.349782 686.309907 917.377921 699.708254 933.709017 694.415766 -13.420438 24.164061 458.379822
12 922.366783 686.302022 917.376248 699.698251 933.717687 694.396495 -13.418842 24.165493 458.396370
