RegionIndex PupilX PupilY Glint1X Glint1Y Glint2X Glint2Y GazeX GazeY GazeZ
5 939.931752 674.359474 931.489265 691.508456 948.469929 685.782871 80.894549 -255.764181 -101.379800
5 939.898447 674.318513 931.458622 691.579946 948.398413 686.068883 76.407123 -254.334200 -101.703722
5 939.770996 674.269237 931.458622 691.579946 948.398413 686.068883 76.105466 -254.406617 -101.663173
5 939.807380 674.388436 931.458622 691.579946 948.398413 686.068883 75.861390 -254.677866 -101.551731
5 939.912048 674.402242 931.458622 691.579946 948.409399 686.120333 75.609577 -254.764298 -101.508276
5 939.747640 674.419882 931.458622 691.579946 948.431287 686.222832 75.008735 -254.513900 -101.573439
5 939.899551 674.305333 931.458622 691.579946 948.398413 686.068883 75.089353 -254.670907 -101.519062
5 939.868048 674.421117 931.462140 691.604741 948.411074 686.113243 75.006466 -254.797495 -101.468469
5 939.818993 674.363910 931.458622 691.579946 948.326817 686.283422 75.084922 -254.726834 -101.498179
5 939.883552 674.273409 931.458622 691.579946 948.277430 686.145895 75.248322 -254.969620 -101.415863
5 939.914120 674.436650 931.458622 691.579946 948.436495 686.202309 75.242131 -254.798126 -101.478994
5 939.868705 674.411039 931.458622 691.579946 948.398413 686.068883 75.187647 -254.620823 -101.542068
5 939.873026 674.345077 931.458622 691.579946 948.431287 686.222832 75.499830 -254.505223 -101.599065
5 939.960469 674.350558 931.500347 691.579931 948.398413 686.068883 75.220770 -254.110120 -101.732424
5 939.904054 674.302530 931.458622 691.579946 948.398413 686.068883 76.321506 -255.110754 -101.412665
5 939.921166 674.367715 931.458622 691.579946 948.409371 686.017694 76.412664 -255.198543 -101.384364
5 939.848701 674.388624 931.469202 691.654525 948.436570 685.935436 76.803924 -255.245309 -101.384932
5 939.960458 674.386591 931.533179 691.547985 948.469929 685.782871 77.777862 -255.174533 -101.455563
5 939.964240 674.387585 931.533179 691.547985 948.469929 685.782871 77.929205 -254.951951 -101.544776
5 939.971863 674.389590 931.533179 691.547985 948.469929 685.782871 77.842110 -254.654799 -101.650678
5 939.883613 674.063817 931.533282 691.249755 948.469929 685.782871 74.598002 -255.755828 -101.095459
5 939.910662 674.057186 931.545175 691.242209 948.469929 685.782871 74.551123 -255.740918 -101.098832
5 940.045907 674.024034 931.604642 691.204480 948.469929 685.782871 74.330760 -255.791049 -101.070236
5 939.918367 673.938192 931.589238 691.188168 948.469929 685.782871 73.787507 -255.367645 -101.202000
5 939.983098 673.945680 931.589238 691.188168 948.469929 685.782871 73.611809 -255.261272 -101.233313
5 940.019573 673.979835 931.610390 691.172310 948.469929 685.782871 73.378599 -255.640661 -101.082380
5 939.938275 673.946294 931.660997 691.143194 948.469929 685.782871 74.049743 -257.073774 -100.583091
5 939.925390 673.985566 931.642212 691.163623 948.469929 685.782871 74.050250 -257.072201 -100.583696
5 939.928147 674.024768 931.604642 691.204480 948.469929 685.782871 75.108300 -255.818188 -101.095694
5 940.083153 673.930939 931.660997 691.143194 948.469929 685.782871 75.699888 -255.618960 -101.196368
5 940.035081 674.006919 931.642163 691.163676 948.469929 685.782871 76.137904 -255.292344 -101.337137
5 939.995142 674.548506 931.685739 691.852331 948.503129 686.202291 78.361856 -254.034608 -101.903734
5 940.058835 674.640597 931.647556 691.813440 948.469769 686.354857 78.386748 -254.073346 -101.890546
5 940.095715 674.659937 931.667928 691.834190 948.469769 686.354857 78.263420 -254.065601 -101.887780
5 940.169474 674.698619 931.708672 691.875689 948.469769 686.354857 78.027174 -254.062489 -101.878146
5 940.171797 674.623249 931.708672 691.875689 948.469769 686.354857 77.664552 -253.175981 -102.189399
5 940.131362 674.672906 931.708672 691.875689 948.585200 686.453827 78.046722 -253.104297 -102.233351
5 940.200392 674.690302 931.780899 691.924719 948.469769 686.354857 78.344131 -253.215827 -102.205687
5 940.096419 674.760897 931.780899 691.924719 948.469769 686.354857 78.342310 -253.207378 -102.208728
6 916.996345 674.877517 911.483331 692.473062 928.343019 686.691102 16.307071 -263.472298 -95.581207
6 917.010859 674.852952 911.493355 692.449458 928.381398 686.724005 16.503883 -264.040111 -95.380230
6 917.040000 674.803630 911.513483 692.402067 928.458455 686.790068 16.661373 -264.093554 -95.367657
6 917.139764 674.804796 911.560344 692.338274 928.458455 686.790068 17.233026 -264.387486 -95.285065
6 917.955980 674.000521 912.475299 691.655716 929.389840 686.420160 18.583256 -265.816053 -94.818457
6 918.092738 674.023159 912.475299 691.655716 929.401312 686.410323 22.088977 -267.163653 -94.480184
6 917.960271 674.020252 912.475299 691.655716 929.420737 686.228646 22.093521 -267.666162 -94.294577
6 918.197706 674.064311 912.606396 691.653060 929.459214 686.360672 24.382152 -267.474824 -94.469802
6 918.221662 673.949793 912.619180 691.471447 929.459412 685.788669 23.745005 -265.737209 -95.083239
6 918.283549 673.787742 912.778375 691.403349 929.459412 685.788669 21.373716 -265.553240 -95.043019
6 918.326061 673.856568 912.816660 691.382966 929.459412 685.788669 20.686933 -264.370634 -95.448963
6 918.329452 673.888397 912.833023 691.501895 929.459412 685.788669 20.942942 -264.387541 -95.454398
6 918.248395 673.905642 912.700935 691.483027 929.459412 685.788669 21.030991 -263.737041 -95.698954
6 918.056403 673.900358 912.572543 691.428706 929.459412 685.788669 21.090996 -263.418547 -95.819463
6 918.045995 673.828439 912.542224 691.471478 929.459412 685.788669 21.250380 -263.034934 -95.968588
6 918.138395 673.988559 912.511974 691.539769 929.459412 685.788669 20.611283 -262.926378 -95.979555
6 918.083837 674.054842 912.475299 691.655716 929.497890 685.920695 20.608167 -262.912016 -95.984724
6 918.061846 673.990688 912.475356 691.518359 929.459313 686.074670 20.603503 -262.501480 -96.136315
6 918.045132 674.028332 912.475337 691.564026 929.403848 686.102446 20.335935 -262.320140 -96.191156
6 918.011574 674.103914 912.475299 691.655716 929.292483 686.158215 20.334078 -262.215978 -96.229587
6 917.838985 674.046020 912.349588 691.702621 929.140857 686.256770 14.049075 -262.238060 -95.934519
6 917.602583 674.190942 912.075174 691.735470 928.574042 686.459978 16.768789 -264.638035 -95.171227
6 917.464354 674.189675 911.975760 691.727925 928.574042 686.459978 18.278323 -264.200153 -95.402052
6 917.351067 674.067513 911.870074 691.615617 928.497175 686.228960 18.719762 -264.277672 -95.393538
6 917.478935 674.104303 911.964372 691.785573 928.574042 686.459978 19.669547 -264.472780 -95.364749
6 917.790066 674.182842 912.173994 691.704578 928.641883 686.392106 20.728210 -264.314890 -95.471460
6 917.785809 674.162650 912.149336 691.716919 928.777036 686.256894 20.798302 -264.086984 -95.558932
6 917.530828 673.939527 912.056761 691.494502 928.497283 685.921034 20.492489 -262.138625 -96.265422
6 917.509017 673.932695 912.031839 691.504190 928.522958 685.844011 20.485890 -262.291931 -96.208432
6 917.592474 673.922189 911.981994 691.523566 928.574310 685.689965 20.486399 -262.293947 -96.207710
6 917.351385 673.744805 911.788637 691.322314 928.458805 685.789008 21.210380 -261.640690 -96.482315
6 917.356611 673.770228 911.793103 691.298343 928.458805 685.789008 21.459600 -261.945429 -96.381008
6 917.342998 673.694060 911.729835 691.224226 928.458805 685.789008 23.668383 -264.120666 -95.677494
6 917.205003 673.712426 911.645472 691.226964 928.343369 685.690044 24.228105 -264.452567 -95.580317
6 917.339298 673.540878 911.727585 691.141583 928.458880 685.574483 23.808320 -264.734669 -95.456840
6 917.295225 673.533724 911.695567 691.086784 928.574310 685.689965 23.562601 -265.201381 -95.273047
6 917.360469 673.527695 911.865700 691.066691 928.574390 685.458922 21.427760 -264.439367 -95.457365
6 917.432011 673.537980 911.865700 691.066691 928.574390 685.458922 21.432666 -264.139201 -95.568582
6 917.456420 673.545966 911.865694 691.080075 928.607450 685.497519 21.533503 -264.349777 -95.495320
6 917.505049 673.561877 911.865683 691.106737 928.673310 685.574410 21.540015 -264.169300 -95.562353
6 917.428359 673.557645 911.866744 691.119216 928.530543 685.574458 22.204285 -264.191674 -95.584403
6 917.406590 673.549800 911.887984 691.144471 928.574310 685.689965 22.952713 -264.213387 -95.610539
6 917.411847 673.679722 911.889053 691.218956 928.574310 685.689965 23.161410 -263.564432 -95.860031
6 917.186033 673.740633 911.545184 691.358333 928.458805 685.789008 24.300274 -262.293800 -96.381863
6 917.125420 673.800739 911.560764 691.337124 928.458805 685.789008 24.373814 -262.067843 -96.468773
6 917.150893 673.827993 911.554324 691.382162 928.420226 685.755934 24.312647 -262.292262 -96.382997
6 917.093919 673.748700 911.525342 691.327127 928.343369 685.690044 24.171404 -262.330441 -96.362432
6 917.073373 673.840295 911.513903 691.400917 928.343369 685.690044 24.228833 -262.158719 -96.428551
6 917.102702 673.837876 911.517726 691.376256 928.343369 685.690044 24.390530 -262.033255 -96.482326
6 917.148858 673.737470 911.525342 691.327127 928.343369 685.690044 24.044812 -262.130306 -96.430657
6 917.118522 673.784225 911.513903 691.400917 928.343369 685.690044 23.420328 -262.231394 -96.364771
6 917.114944 673.821670 911.529361 691.379873 928.343369 685.690044 23.443194 -262.306980 -96.337865
6 917.079686 673.814868 911.513903 691.400917 928.343369 685.690044 22.750907 -262.045466 -96.402964
6 917.059676 673.801091 911.525591 691.373655 928.343369 685.690044 22.337096 -262.228844 -96.316265
6 917.019025 673.773102 911.549335 691.318273 928.343369 685.690044 22.260007 -262.415688 -96.243656
6 917.026904 673.765040 911.553170 691.309329 928.343369 685.690044 22.734179 -262.821683 -96.115176
6 917.123018 673.804243 911.513903 691.400917 928.343369 685.690044 22.744886 -262.859283 -96.101762
6 917.149830 673.816845 911.513903 691.400917 928.343369 685.690044 22.042351 -263.047428 -96.000121
6 917.098680 673.721887 911.529564 691.379597 928.277509 685.613152 21.852082 -262.824754 -96.073774
6 917.110126 673.758404 911.560764 691.337124 928.343369 685.690044 21.932367 -262.826182 -96.076911
6 917.130573 673.761244 911.563768 691.318763 928.343369 685.690044 22.186545 -262.830883 -96.086776
6 917.081244 673.658719 911.560764 691.337124 928.343369 685.690044 22.691490 -262.808238 -96.118199
6 917.132952 673.727366 911.572804 691.263535 928.343369 685.690044 22.753871 -262.767209 -96.136218
6 917.129565 673.719422 911.572804 691.263535 928.343369 685.690044 22.801078 -262.930471 -96.078003
6 917.105858 673.663815 911.572804 691.263535 928.343369 685.690044 22.930144 -262.871722 -96.105619
6 917.186211 673.683457 911.572804 691.263535 928.343369 685.690044 22.931250 -262.873719 -96.104931
6 917.251877 673.592295 911.639300 691.148076 928.343369 685.690044 22.815587 -262.493845 -96.240118
6 917.416053 673.570315 911.782331 691.086748 928.637631 685.538714 22.471924 -261.423214 -96.620320
6 917.362776 673.512680 911.782331 691.086748 928.458955 685.359958 22.373450 -261.422850 -96.615959
6 917.357796 673.448621 911.782331 691.086748 928.574390 685.458922 22.300499 -261.147789 -96.714339
6 917.411721 673.475127 911.865700 691.066691 928.574390 685.458922 22.302535 -261.149794 -96.713690
6 917.458645 673.459489 911.865700 691.066691 928.574390 685.458922 22.266505 -261.178559 -96.701409
6 917.602779 673.373463 912.003516 691.028892 928.574390 685.458922 22.764668 -262.693421 -96.163996
6 917.536262 673.303721 911.926600 690.932714 928.574390 685.458922 22.555611 -262.738353 -96.137838
6 917.466800 673.315157 911.978915 690.917464 928.574390 685.458922 21.260629 -262.833900 -96.043393
6 917.640183 673.251115 912.087090 690.903394 928.574390 685.458922 21.038536 -262.671946 -96.093141
6 917.573673 673.338440 912.019989 690.882719 928.574390 685.458922 20.670394 -262.833206 -96.016706
6 917.584407 673.263065 912.004666 690.909956 928.574390 685.458922 20.673761 -262.680096 -96.073475
6 917.539947 673.350964 912.004666 690.909956 928.458955 685.359958 20.773565 -262.951710 -95.977596
6 917.520948 673.313969 911.978644 690.917542 928.497433 685.392946 20.667438 -262.163170 -96.264332
6 917.615793 673.357043 912.004666 690.909956 928.574390 685.458922 21.148505 -262.293232 -96.238199
6 917.558066 673.330138 911.926600 690.932714 928.458955 685.359958 23.265615 -259.700765 -97.293465
7 894.192413 670.092251 894.853697 688.070633 911.234416 682.577641 -122.553213 -272.857692 -85.771933
7 894.164734 670.069640 894.835502 688.025990 911.234416 682.577641 -122.686760 -272.717790 -85.817568
7 894.109377 670.024420 894.799114 687.936705 911.234416 682.577641 -123.182332 -273.018458 -85.683767
7 894.171182 669.890865 894.702860 687.878983 911.234416 682.577641 -123.487173 -272.980810 -85.683773
7 894.167423 669.921375 894.707899 687.903807 911.234416 682.577641 -123.290354 -273.297513 -85.575650
7 894.159934 669.982158 894.717938 687.953261 911.234416 682.577641 -122.953766 -273.548591 -85.498173
7 893.856249 670.090890 894.423961 688.015367 910.815106 682.611140 -126.697227 -274.698610 -84.902043
7 893.837582 669.977588 894.480671 687.883089 910.662611 682.577865 -126.891236 -274.782527 -84.862156
7 893.787282 670.048395 894.464851 687.952523 910.706719 682.590728 -127.243747 -275.002407 -84.764759
7 893.766783 670.079116 894.433334 688.090849 910.662611 682.577865 -128.311545 -275.158289 -84.658374
7 893.869777 670.048643 894.433334 688.090849 910.662611 682.577865 -128.440910 -275.309997 -84.596372
7 893.825386 670.099148 894.436449 688.065947 910.662611 682.577865 -128.440919 -275.333928 -84.587522
7 893.503039 670.162908 894.153069 688.151047 910.563595 682.693426 -126.996688 -274.607465 -84.922075
7 893.462248 670.173950 894.139254 688.154128 910.580119 682.674141 -126.995040 -274.736323 -84.874503
7 893.488870 670.297044 894.086768 688.244985 910.448073 682.792477 -127.483604 -274.919361 -84.784518
7 893.530547 670.291741 894.108926 688.213591 910.448073 682.792477 -127.775960 -275.148760 -84.686347
7 893.498509 670.223168 894.148729 688.228438 910.448073 682.792477 -129.940965 -275.763113 -84.360346
7 893.448210 670.127196 894.153069 688.151047 910.563595 682.693426 -130.783399 -275.814988 -84.302708
7 893.515438 670.187927 894.153069 688.151047 910.662611 682.577865 -131.304753 -275.375690 -84.441349
7 893.415221 670.040826 894.096349 688.091004 910.662611 682.577865 -131.603499 -275.569963 -84.355875
7 893.859569 669.816423 894.364823 687.776821 910.662611 682.577865 -130.390574 -275.555675 -84.416527
7 893.765842 669.783697 894.365713 687.730401 910.662611 682.577865 -129.750747 -275.473874 -84.475982
7 893.755305 669.774226 894.394982 687.705826 910.662611 682.577865 -128.234352 -276.152501 -84.294266
7 893.734651 669.626792 894.433569 687.590276 910.662611 682.577865 -126.729753 -276.137856 -84.368365
7 893.848531 669.708103 894.487357 687.644666 910.976448 682.474417 -126.118643 -277.329929 -83.955466
7 893.840141 669.610833 894.433569 687.590276 911.333432 682.462080 -123.767278 -277.611272 -83.958770
7 893.990318 669.709165 894.529796 687.705764 911.333432 682.462080 -121.721197 -277.669235 -84.030738
7 894.025496 669.589735 894.563278 687.590217 911.333432 682.462080 -121.174076 -277.418746 -84.148337
7 893.998375 669.597567 894.563278 687.590217 911.333432 682.462080 -121.031289 -277.617089 -84.081514
7 893.943922 669.613292 894.563278 687.590217 911.333432 682.462080 -121.035127 -277.620087 -84.080230
7 894.168643 669.612177 894.748789 687.534357 911.426749 682.261201 -121.853309 -277.734131 -84.000711
7 894.160497 669.601490 894.674445 687.645729 911.448953 682.363031 -122.357848 -277.595273 -84.029025
7 894.142162 669.650545 894.664581 687.551627 911.415690 682.210484 -122.679795 -277.583214 -84.018788
7 894.271652 669.678286 894.952888 687.623162 911.448953 682.363031 -128.375858 -277.992538 -83.607412
7 894.348623 669.651860 894.933989 687.590047 911.448953 682.363031 -128.755148 -278.118531 -83.543509
7 894.316674 669.709629 894.971690 687.656105 911.482337 682.210458 -130.436002 -279.213904 -83.061741
7 894.336986 669.562412 895.008151 687.590013 911.471209 682.261316 -130.418301 -278.980270 -83.148941
7 894.709958 669.533705 895.368374 687.542595 911.591881 682.291500 -130.696840 -280.361986 -82.625306
7 894.717957 669.546205 895.368374 687.542595 911.564394 682.461990 -131.554501 -280.614007 -82.492964
7 894.727634 669.619371 895.368374 687.542595 911.564394 682.461990 -131.547208 -280.559304 -82.513525
7 894.709127 669.635453 895.347204 687.558315 911.564394 682.461990 -131.571159 -280.485801 -82.539611
7 894.671970 669.667741 895.304699 687.589878 911.564394 682.461990 -131.109930 -280.360589 -82.606965
7 894.781392 669.582413 895.434407 687.589819 911.564394 682.461990 -131.566187 -280.309795 -82.604920
7 894.777282 669.597029 895.434407 687.589819 911.564394 682.461990 -131.390864 -280.302530 -82.615610
7 894.794896 669.595821 895.434407 687.589819 911.573557 682.405160 -131.138675 -280.337957 -82.614022
7 894.830125 669.593404 895.434407 687.589819 911.591881 682.291500 -131.112812 -280.418846 -82.585292
7 894.832494 669.671578 895.434407 687.589819 911.782701 682.076901 -131.114157 -280.522461 -82.546917
7 894.789904 669.568897 895.434407 687.589819 911.718394 682.230887 -129.260623 -280.209301 -82.747326
7 894.888557 669.545934 895.434407 687.589819 911.888751 682.137523 -126.947806 -280.048496 -82.912365
7 894.877471 669.571563 895.434407 687.589819 911.767418 682.258897 -126.593093 -279.909322 -82.980020
7 894.873554 669.603896 895.434407 687.589819 911.949417 682.076836 -126.462721 -279.859656 -83.004336
7 894.915775 669.632105 895.434407 687.589819 912.116134 682.076771 -126.309874 -280.061621 -82.936632
7 894.909273 669.584606 895.456490 687.574016 912.060394 682.132529 -126.167939 -280.106911 -82.926365
7 894.883973 669.498229 895.482198 687.531845 912.032634 682.160299 -124.877932 -279.897414 -83.062718
7 894.871594 669.506503 895.463864 687.521127 912.116134 682.076771 -124.571543 -280.004121 -83.037247
7 894.993020 669.431781 895.530741 687.474244 912.116134 682.076771 -123.929556 -280.196171 -82.995538
7 894.842374 669.500710 895.530741 687.474244 912.116134 682.076771 -122.992656 -280.365536 -82.975680
7 894.941020 669.446281 895.530741 687.474244 912.116134 682.076771 -121.843726 -280.486707 -82.983322
7 895.118373 669.302205 895.620995 687.305110 912.334438 681.691685 -123.088863 -280.283349 -83.001679
7 895.110217 669.182594 895.684848 687.089136 912.199724 681.742990 -125.016525 -280.603275 -82.795384
7 895.034714 669.205980 895.665846 687.109833 912.245212 681.725666 -125.438529 -280.735203 -82.727336
7 895.117049 669.118029 895.684848 687.089136 912.199724 681.742990 -126.334312 -281.167259 -82.526683
7 895.142764 669.131767 895.684848 687.089136 912.244746 681.725844 -126.335611 -281.141854 -82.536018
7 894.984728 669.161926 895.628573 687.150431 912.334438 681.691685 -127.303484 -281.631227 -82.310879
7 895.088480 668.991920 895.628630 687.027893 912.235515 681.576203 -127.239603 -281.463245 -82.375910
7 895.060211 669.103939 895.628630 687.027893 912.235515 681.576203 -126.846605 -281.511237 -82.376103
7 895.043532 669.024570 895.554786 686.989082 912.103508 681.614794 -127.924185 -281.956643 -82.162215
7 894.954763 669.024206 895.554786 686.989082 912.103508 681.614794 -126.005753 -280.756021 -82.693745
7 894.917253 668.979479 895.554786 686.989082 912.103508 681.614794 -126.224215 -280.776867 -82.676065
7 894.929532 669.050942 895.434640 687.089250 911.949588 681.647788 -125.470974 -280.252011 -82.904526
7 894.896729 669.082545 895.461725 686.967084 911.663716 681.576424 -120.296747 -278.896985 -83.641775
7 894.808352 669.016059 895.366001 687.050037 911.663716 681.576424 -111.732684 -277.599730 -84.512404
7 894.864842 668.994627 895.405032 687.043512 911.663716 681.576424 -108.421777 -277.035417 -84.872210
8 914.172095 689.766395 913.442470 701.446228 929.956241 695.656480 -74.249071 -139.946465 -137.123845
8 914.195785 689.758509 913.442470 701.446228 929.911206 695.643616 -75.536708 -139.597458 -137.194119
8 914.242254 689.743041 913.442470 701.446228 929.822870 695.618383 -75.584237 -139.597519 -137.191926
8 914.252779 689.700489 913.442470 701.446228 929.670384 695.585098 -76.065697 -139.593664 -137.171374
8 914.220335 689.713283 913.442470 701.446228 929.670384 695.585098 -76.642383 -139.344667 -137.237121
8 914.155194 689.738971 913.442470 701.446228 929.670384 695.585098 -77.161717 -139.270858 -137.240707
8 914.127843 689.723859 913.406130 701.409870 929.670384 695.585098 -77.161717 -139.270858 -137.240707
8 914.073354 689.693753 913.333734 701.337438 929.670384 695.585098 -77.449183 -139.270098 -137.227865
8 914.028018 689.702480 913.290192 701.359284 929.670384 695.585098 -77.986610 -139.312300 -137.187727
8 914.062477 689.619674 913.261600 701.289809 929.670384 695.585098 -76.966899 -139.555508 -137.144344
8 913.924604 689.557459 913.261600 701.289809 929.670384 695.585098 -76.628250 -139.552443 -137.160936
8 913.841878 689.590494 913.120172 701.262504 929.601811 695.645129 -76.503553 -139.589057 -137.153090
8 913.786583 689.612575 913.025641 701.244252 929.555975 695.685254 -76.286953 -139.666731 -137.134256
8 913.906412 689.506309 913.112515 701.225993 929.455870 695.799722 -75.915852 -139.737054 -137.125193
8 913.748224 689.689577 912.942167 701.268618 929.455870 695.799722 -75.703326 -139.747803 -137.130920
8 913.707004 689.686481 912.927787 701.265644 929.436781 695.783356 -75.166093 -139.790401 -137.139692
8 913.498954 689.670855 912.855209 701.250632 929.340432 695.700749 -75.623740 -139.794813 -137.117170
8 913.491113 689.573900 912.681086 701.228879 929.241511 695.585250 -75.890305 -139.503277 -137.212803
8 913.477782 689.566847 912.681086 701.228879 929.241511 695.585250 -76.200497 -139.475450 -137.208933
8 913.519023 689.536997 912.681086 701.228879 929.241511 695.585250 -76.357634 -139.343302 -137.250624
8 913.414484 689.626640 912.644922 701.221671 929.241511 695.585250 -76.300441 -139.375996 -137.241146
8 913.477942 689.663155 912.681086 701.228879 929.089025 695.551966 -77.555047 -138.968936 -137.334394
8 913.341337 689.682531 912.528732 701.316053 929.089001 695.618643 -77.723941 -138.968386 -137.326888
8 913.331238 689.645890 912.528732 701.316053 929.044659 695.607575 -78.121361 -138.886914 -137.338872
8 913.310960 689.572320 912.528732 701.316053 928.955628 695.585352 -78.349094 -138.873455 -137.333453
8 913.241286 689.631614 912.473664 701.375350 928.955628 695.585352 -78.292454 -139.008718 -137.286022
8 913.292731 689.605367 912.501090 701.345818 928.889190 695.601979 -78.090481 -139.112522 -137.256858
8 913.344581 689.578914 912.528732 701.316053 928.822230 695.618738 -78.090714 -139.112520 -137.256848
8 913.263221 689.612663 912.543221 701.279862 928.866572 695.631404 -78.260168 -139.081710 -137.260505
8 913.259621 689.579348 912.441769 701.307078 928.669744 695.585454 -78.305944 -139.106036 -137.249421
8 913.259518 689.586030 912.445462 701.296871 928.720382 695.574366 -78.368859 -139.104693 -137.247045
8 913.259312 689.599471 912.452891 701.276335 928.822254 695.552061 -78.482806 -139.051460 -137.261528
8 913.267265 689.605274 912.447300 701.361494 928.745999 695.568757 -78.482097 -139.138416 -137.229406
8 913.120275 689.692431 912.473664 701.375350 928.669744 695.585454 -79.026987 -139.052190 -137.236417
8 913.177164 689.574376 912.388555 701.247527 928.669744 695.585454 -79.177642 -138.778041 -137.330912
8 913.150229 689.611962 912.413531 701.270378 928.720573 695.596549 -79.177672 -138.778041 -137.330911
8 913.164150 689.584392 912.495036 701.247481 928.669744 695.585454 -79.593814 -139.029578 -137.218903
8 913.107410 689.584114 912.441769 701.307078 928.669744 695.585454 -80.455774 -139.089020 -137.157575
8 913.174345 689.613621 912.367229 701.268862 928.669744 695.585454 -82.144820 -138.565639 -137.274004
8 913.160023 689.600984 912.410385 701.261643 928.669744 695.585454 -82.147497 -138.237592 -137.395184
8 913.131930 689.576196 912.495036 701.247481 928.669744 695.585454 -81.267648 -138.305295 -137.410314
8 913.055563 689.606060 912.346059 701.162338 928.669744 695.585454 -81.328838 -138.053723 -137.500545
8 912.805526 689.504746 912.111753 701.226418 928.555334 695.685611 -81.581967 -137.487425 -137.698391
8 912.775694 689.555550 912.084033 701.234586 928.555334 695.685611 -81.962682 -137.481663 -137.683143
8 912.715798 689.657554 912.028378 701.250985 928.555334 695.685611 -82.050764 -137.604870 -137.633563
8 912.945676 689.569246 912.179710 701.161539 928.669744 695.585454 -80.439823 -140.132111 -136.772597
8 912.991961 689.256394 912.311408 700.989638 928.580478 695.335197 -81.451424 -144.587522 -135.078931
8 912.979671 689.253475 912.311408 700.989638 928.583469 695.329231 -81.449576 -144.595402 -135.076102
8 913.081175 689.134221 912.441951 700.889758 928.955767 695.202610 -77.200589 -145.317426 -135.003079
8 913.312546 689.118412 912.473905 700.821459 929.080912 695.022158 -75.291090 -145.604876 -134.983955
8 913.165635 689.133287 912.442012 700.750184 929.205992 695.022114 -75.253759 -145.441653 -135.046014
8 913.217046 689.198339 912.473905 700.821459 929.233827 694.973448 -73.870565 -144.997043 -135.273560
8 913.181237 689.220487 912.492196 700.841158 929.307735 695.010401 -74.138322 -144.677242 -135.379591
8 913.177150 689.118065 912.473905 700.821459 929.456129 695.084597 -74.351880 -144.568619 -135.410007
8 913.303483 689.165391 912.473905 700.821459 929.456129 695.084597 -74.072316 -144.499903 -135.448179
8 913.308483 689.199510 912.537099 700.835485 929.397429 695.084618 -73.799235 -144.878807 -135.320536
8 913.217801 689.305120 912.550747 700.858974 929.456129 695.084597 -74.617184 -144.657759 -135.364935
8 913.256176 689.191716 912.608665 700.920425 929.456129 695.084597 -74.002144 -144.810521 -135.336524
8 913.282660 689.201977 912.563627 700.887351 929.456129 695.084597 -74.000103 -144.856424 -135.319644
8 913.349099 689.297397 912.608665 700.920425 929.456129 695.084597 -74.347573 -144.695680 -135.363220
8 913.352558 689.158741 912.550747 700.858974 929.456129 695.084597 -72.460860 -145.717436 -135.071530
8 913.392404 689.116611 912.574792 700.874850 929.445038 695.040117 -72.627976 -145.715642 -135.064565
8 913.339582 689.078256 912.601230 700.757025 929.422856 694.951156 -72.575774 -145.094989 -135.296448
8 913.395212 689.073674 912.611134 700.781721 929.392363 694.912323 -71.852086 -145.242523 -135.274929
8 913.247831 689.043354 912.601230 700.757025 929.367815 694.966793 -71.633766 -145.079822 -135.345058
8 913.262811 689.070642 912.521725 700.753609 929.395300 694.958984 -70.681850 -145.029920 -135.406964
8 913.277830 689.098003 912.442012 700.750184 929.422856 694.951156 -70.650717 -145.030025 -135.408346
8 913.267485 688.944435 912.452654 700.672383 929.456232 694.798569 -74.618103 -143.209472 -135.900430
8 913.201802 689.034262 912.442012 700.750184 929.331140 694.834354 -75.861217 -143.058557 -135.899487
8 913.107317 689.030868 912.442012 700.750184 929.220310 694.802470 -77.146102 -142.796829 -135.937613
8 913.180408 688.981812 912.453152 700.675687 929.089364 694.617491 -77.731024 -142.570401 -135.994639
8 912.990788 689.188218 912.333182 700.859066 928.488859 694.951487 -81.979484 -139.837101 -136.811400
8 913.133677 689.221298 912.354989 700.880784 928.455489 695.084953 -80.862843 -140.753884 -136.523373
8 913.050313 689.189678 912.342296 700.918505 928.455489 695.084953 -81.804674 -140.649238 -136.519074
8 913.101328 689.039207 912.442012 700.750184 928.670109 694.584301 -81.187651 -139.249825 -137.064705
8 913.047414 688.732187 912.410251 700.374131 928.670109 694.584301 -80.842309 -136.139756 -138.230486
8 913.082028 688.759904 912.442144 700.445406 928.822618 694.550909 -81.871568 -135.850560 -138.290439
8 913.086038 688.797646 912.431540 700.421709 928.771914 694.562011 -82.397053 -135.766571 -138.297508
8 913.110223 688.576389 912.311749 700.206065 928.670109 694.584301 -81.478426 -135.914910 -138.284590
8 912.999176 688.496244 912.311749 700.206065 928.822618 694.550909 -80.335348 -136.425680 -138.147902
8 913.032936 688.653538 912.311749 700.206065 928.822618 694.550909 -79.237998 -136.375862 -138.216416
8 913.085043 688.481393 912.311749 700.206065 928.822618 694.550909 -78.987106 -136.727297 -138.097918
8 913.066830 688.483002 912.388990 700.246282 928.822618 694.550909 -77.657265 -137.774723 -137.771315
8 913.072018 688.521543 912.311749 700.206065 928.955991 694.584200 -77.438853 -138.507817 -137.510207
8 913.081340 688.613316 912.287526 700.190895 928.859459 694.584234 -77.580088 -138.439011 -137.529202
8 913.166877 688.541627 912.364417 700.141663 928.822618 694.550909 -76.884998 -139.424544 -137.196510
8 913.129895 688.505696 912.383073 700.163059 928.771914 694.562011 -76.838704 -139.425220 -137.198373
